"phenotype","genotype"
0.375265557124859,0
0.418413608611226,0
0.187610625869547,0
0.393752760853226,0
0.585843365373566,0
0.118154576332938,0
0.395983188413927,0
0.730783535085646,0
0.0660562252224816,0
0.460967198849263,0
0.0935399402121069,0
0.416452539065795,0
0.196704522192378,0
0.455905558041414,0
0.443141135213708,0
0.280716093165601,0
0.604729499943689,0
0.553884923500058,0
0.530558690899203,0
0.595992507403696,0
0.195793725924975,0
0.677728445603261,0
0.475902073706182,0
0.492579433380371,0
0.830380962399682,0
0.608191816195073,0
0.360881243588866,0
0.372293701427966,0
0.721413550213383,0
0.780250684111131,0
0.793282985810542,0
0.596383494059819,0
0.414163725188974,0
0.625047291085595,0
0.450819232658665,0
0.341690863804143,0
0.737945623874573,0
0.712424787634953,0
0.356671310481791,0
0.874886255874502,0
0.0564783132713665,0
0.733083298748786,0
0.368208103889185,0
0.661430342471389,0
0.205982092625145,0
0.475676684818972,0
0.272612460401975,0
0.802229860565208,0
0.740371423934217,0
0.48143375902772,0
0.159515356100913,0
0.581214716500225,0
0.966986453528287,0
0.505897482585567,0
0.515055190773429,0
0.559666622470967,0
0.691169913143994,0
0.470451360911959,0
0.110332631695283,0
0.229678278594028,0
0.609428725502316,0
0.896957776405331,1
0.490993893552031,0
0.387883337836043,0
0.592709079646424,0
0.403513269941756,0
0.489726941001192,0
0.841953134104994,0
0.378671201180514,0
0.628152072716088,0
0.449898642756787,0
0.535551393532586,0
0.122151672446035,0
0.472963112318868,0
0.486282216517814,0
0.410604172951263,0
0.844449078253289,0
0.42413611215227,0
0.827003424130519,0
0.774112539356603,0
0.217045703558193,0
0.923764891361018,0
0.396029541782558,0
0.514849426175066,0
0.365635379546439,0
0.396814192795264,0
0.436147114772844,0
0.109889918541889,0
0.886904178416994,0
0.333639799291426,0
0.750935744116305,0
0.816869011645465,0
0.659631160349781,0
0.923352891165687,0
0.173353372461141,0
0.363840283847006,0
0.410139636942604,0
0.451512096347687,0
0.546245058618299,0
0.512038752690403,0
0.421866552804113,0
0.177597624417607,0
0.573913755239779,0
0.314334778555277,0
0.189721361877123,0
0.542812968182734,0
0.439566466498228,0
0.616596229005775,0
0.218424947157902,0
0.617505712582794,0
0.330572695135788,0
0.604341833021929,0
0.826186015069225,0
0.66732830270496,0
0.6376148332303,0
0.796483954225714,0
0.479668969023076,0
0.323107561492514,0
0.215962912761207,0
0.536570378129225,0
0.804865063219145,0
0.780814625551704,0
0.644080476717769,0
0.626514038958949,0
0.703152546270758,0
0.837194867001874,0
0.487783830338707,0
0.532940315721508,0
0.110189663808585,0
0.951864841969943,0
0.394913145592392,0
0.242186757855513,0
0.462399191956125,0
0.773244501412263,0
0.842175312079683,0
0.562665161739647,0
0.537643750245995,0
0.392271792592884,0
0.429243828403385,0
0.122901596412157,0
0.408837189440888,0
0.691759970604051,0
0.783180870897165,0
0.371168877988852,0
0.389697115644346,0
0.205527140651795,0
0.738899977071282,0
0.611344255197655,0
0.44119116516781,0
0.595603241614435,0
0.483327566553963,0
0.241093179519098,0
0.538190037733565,0
0.648501572927628,0
0.46296556872807,0
0.47815106993258,0
0.572651762635954,0
0.267295986263082,0
0.643323051601016,0
0.538637551292335,0
0.414427760284321,0
0.525185837648135,0
0.666009000781423,0
0.162075725298309,0
0.782880200363724,0
0.711720753188901,0
0.217461098421189,0
0.246235994736439,0
0.323382243326374,0
0.304747686658702,0
0.318586825234355,0
0.33429928381952,0
0.174132388873524,0
0.427058484092327,0
0.590862706610625,0
0.457262473955252,0
0.916285917053903,0
0.580889907544099,0
0.660081589772397,0
0.631774146266794,0
0.380344507597382,0
0.594611103988477,0
0.560217213121841,0
0.266636287581787,0
0.642484098887906,0
0.631518627816663,0
0.372994838610478,0
0.694879573132871,0
0.26495944624596,0
0.739719094398442,0
0.352195317051011,0
0.562106028455209,0
0.29159540810897,0
0.976659017271961,0
0.265533791973125,0
0.361273427086182,0
0.0568145205562252,0
0.452557366058049,0
0.260955762293507,0
0.576498625627443,0
0.734985624521478,0
0.289461336432227,0
0.638081865243408,0
0.261800782234227,0
0.482460898237597,0
0.506832901003124,0
0.310390848595572,0
0.867242417370677,0
0.213891867827723,0
0.814291523396209,0
0.0448346674774016,0
0.755255113258065,0
0.57904728408467,0
0.181822705079854,0
0.516531774989161,0
0.792397654574077,0
0.212676491976996,0
0.131393338181536,0
0.911981483763521,0
0.593301704402521,0
0.224312399264874,0
0.853908768428076,0
0.878237669695682,0
0.612243566862829,0
0.316302702244473,0
0.576997012080316,0
0.430422261579485,0
0.761964550681339,0
0.720207691981383,0
0.520725397488614,0
0.226288853073853,0
0.24900777036922,0
0.904341233421413,0
0.397758828178501,0
0.698109139973656,0
0.757023762221084,0
0.497766807546338,0
0.440536081569524,0
0.4766565136284,0
0.748969930139008,0
0.790460173446053,0
0.093242425594012,0
0.561849096057442,0
0.875306480538672,0
0.829978070024564,0
0.0205258863107482,0
0.322135038478743,0
0.539053503183466,0
0.0221478814929859,0
0.0149927301991116,0
0.296409896486852,0
0.1619518066835,0
0.270888679307568,0
0.620780673446972,0
0.825999191199193,0
0.449385413773923,0
0.40674206448105,0
0.784706277885283,0
0.169748229374121,0
0.885993990857863,0
0.709183705021533,0
0.697578913598778,0
0.446336914888961,0
0.760790409330408,0
0.581063227538647,0
0.113272295410667,0
0.456947060931165,0
0.597822662806022,0
0.264988397858009,0
0.713438818942185,0
0.410748387815681,0
0.726793346828203,0
0.446497942836375,0
0.525705754791204,0
0.654680637191022,0
0.203957267921648,0
0.688261935909046,0
0.29563717339445,0
0.729714065476169,0
0.612025845060848,0
0.433502330992608,0
0.347390568305892,0
0.279745784664832,0
0.362034030197314,0
0.373851942702023,0
0.29320473369182,0
0.823698163060548,0
0.710216883012924,0
0.711024620662201,0
0.877942613499201,0
0.184987751637244,0
0.367048435523396,0
0.207191279641699,0
0.784626705450962,0
0.425572305862043,0
0.534320324237721,0
0.187183466306448,0
0.347168794544921,0
0.991713018475058,0
0.190287184910825,0
0.300117972195209,0
0.114117564924193,0
0.924136964515269,0
0.270737071447793,0
0.723903924112708,0
0.404294947862331,0
0.390376067523328,0
0.687861622609956,0
0.65339855405744,0
0.669438216204828,0
0.611072556753771,0
0.827964088708269,0
0.84323070805121,0
0.632629781539612,0
0.321957772121864,0
0.455933211666431,0
0.431204071410096,0
0.543077575610919,0
0.399192619709178,0
0.618670100993246,0
0.538034675007307,0
0.666131661098052,0
0.647810898088336,0
0.831952436921058,0
0.62174667640332,0
0.860812695929822,0
0.873427454856097,0
0.0552978083349614,0
0.200296275557417,0
0.275664421020229,0
0.396908666999551,0
0.315412953677099,0
0.229080266313456,0
0.376946053119173,0
0.49103138968951,0
0.556061013470576,0
0.61617199208181,0
0.521766983376267,0
0.776688696805271,0
0.0843589178881824,0
0.0533296121690398,0
0.188288763382918,0
0.707139423786531,0
0.353565955104516,0
0.718644171759752,0
0.823897541878017,0
0.383357273209179,0
0.47792269363746,0
0.285636049174388,0
0.265233144459496,0
0.842219424050002,0
0.0800667692704548,0
0.706593631903284,0
0.0612601331573658,0
0.82727056227126,0
0.319536614562662,0
0.569500678038212,0
0.89617370801959,0
0.929711997276289,0
0.264557243530174,0
0.458622575428139,0
0.513557590934376,0
0.065023889668234,0
0.506382553712828,0
0.493826151039333,0
0.313499673085514,0
0.526615535226044,0
0.239857664706278,0
0.406997682510174,0
0.517428936836218,0
0.359899039535898,0
0.194783396914386,0
0.947569357094247,0
0.757938230307258,0
0.567155774304418,0
0.406847230060853,0
0.279723634813329,0
0.610014668387462,0
0.662272353220993,0
0.497523498760315,0
0.815203721129433,0
0.730272592801072,0
0.533279617309677,0
0.531840945679783,0
0.394155911227547,0
0.873672188948363,0
0.458144366334285,0
0.527344481948537,0
0.827891865317189,0
0.341204694963722,0
0.746106774809897,0
0.279318857112703,0
0.198115921280646,0
0.429109179651411,0
0.722217048945659,0
0.588616760870186,0
0.447063579964565,0
0.390266516151498,0
0.555103995231941,0
0.719857367169101,0
0.771519622621944,0
0.389162532147336,0
0.690059700133597,0
0.263424697134636,0
0.793543793336221,0
0.682288817770093,0
0.471238182521363,0
0.155673539667861,0
0.63498105810093,0
0.0598632503241052,0
0.535810989035942,0
0.355409914012378,0
0.553271372667287,0
0.204670204238412,0
0.524462486929754,0
0.834047445234694,0
0.354642955390958,0
0.788667241357923,0
0.371130774951173,0
0.54257970654772,0
0.111087022592162,0
0.474098333737332,0
0.336334322782168,0
0.547646182382073,0
0.940876740557631,0
0.881283125386237,0
0.879852635475089,0
0.211842350717405,0
0.235208812752063,0
0.239683242968211,0
0.406511860813017,0
0.665036700297985,0
0.591071489887049,0
0.369158173138581,0
0.446355259995218,0
0.50858754872818,0
0.837939491960229,0
0.649172965870149,0
0.411357366081278,0
0.281464577165328,0
0.896039732273575,0
0.367488308232932,0
0.595290190310819,0
0.316303932214566,0
0.559190235759377,0
0.718805010747901,0
0.792425032161452,0
0.264958543885092,0
0.577900053853893,0
0.330685965886493,0
0.549196541673997,0
0.93241475919512,0
0.449524819202847,0
0.29340918675004,0
0.515914665242119,0
0.838541007513912,0
0.386263954289612,0
0.909037697302541,0
0.302735967136012,0
0.727195030055267,0
0.7989502729587,0
0.61777721413117,0
0.485592761351211,0
0.650603418989943,0
0.520990389441021,0
0.220307769557124,0
0.673643717604277,0
0.830545310658697,0
0.415244170715664,0
0.481052906113968,0
0.348672121301292,0
0.704917362399779,0
0.413466289588028,0
0.100490463492494,0
0.351061144350872,0
0.34474500734251,0
0.372513029519164,0
0.632260491089644,0
0.447363735326927,0
0.473047227685182,0
0.851569977179079,0
0.512458333990972,0
0.369874611234005,0
0.254095240105767,0
0.19991565726302,0
0.544205866579269,0
0.752534792008897,0
0.630805322262218,0
0.883232824822236,0
0.794214916650591,0
0.202534434560254,0
0.233114170889949,0
0.766522821670461,0
0.895740839727526,0
0.452609595475409,0
0.242295432504163,0
0.298957763166387,0
0.302915977220302,0
0.348955036884629,0
0.676634119720807,0
0.528234061640097,0
0.58311067830028,0
0.167001819848947,0
0.389232375759681,0
0.714783209291061,0
0.169098486809137,0
0.584525737640392,0
0.521308039210306,0
0.863745183157671,0
0.885720919171991,0
0.259242178450856,0
0.566427151594964,0
0.764012364919913,0
0.417071139599578,0
0.447296195087055,0
0.297662405397427,0
0.778085885408387,0
0.114754215805761,0
0.346268631696517,0
0.38903715828159,0
0.783709161523875,0
0.475059931939799,0
0.760486927607871,0
0.677964568065383,0
0.732256757495943,0
0.235773172546911,0
0.426651422465498,0
0.218462019747293,0
0.221961572090056,0
0.413669737822538,0
0.345967038686711,0
0.286683507257545,0
0.570590159128193,0
0.807287525823733,0
0.761831902426681,0
0.218756479555285,0
0.436644158828304,0
0.0926960510183663,0
0.756784271640584,0
0.376657920000735,0
0.403530101518936,0
0.460985168474004,0
0.672267105184475,0
0.874956089333158,0
0.462121917774472,0
0.808349498254753,0
0.618329886257003,0
0.184009264883946,0
0.446753863019573,0
0.451177456301821,0
0.0370556598542871,0
0.862251437975943,0
0.328152837871266,0
0.286071517299997,0
0.731553510700463,0
0.419832168077992,0
0.47852032854384,0
0.701249968829712,0
0.0973034032580549,0
0.57198384080129,0
0.259866770817404,0
0.386081241546944,0
0.330850031063063,0
0.276659606155499,0
0.244766294228567,0
0.591893749294474,0
0.488257539763806,0
0.652149232437641,0
0.418215191289614,0
0.244803843563313,0
0.239442930129434,0
0.340124638249828,0
0.394798395555925,0
0.593638540290667,0
0.72616614045285,0
0.426528682741696,0
0.371957759842751,0
0.147979691120149,0
0.295023030586926,0
0.911074817988576,0
0.847737939610158,0
0.979494943624146,0
0.472732293880848,0
0.403399504034258,0
0.720700242876514,0
0.836877352149512,0
0.689083028794226,0
0.404744030809322,0
0.210023490496709,0
0.614313681603816,0
0.337863939043118,0
0.115446315207078,0
0.57163072811268,0
0.744239869100008,0
0.858953945500149,0
0.503817307156302,0
0.375275363157672,0
0.710562283748796,0
0.489916187149744,0
0.680058218070366,0
0.0937425100504954,0
0.235394628011605,0
0.101370205755065,0
0.168530605889595,0
0.6002029927483,0
0.788702384605116,0
0.228299931803252,0
0.305730001529535,0
0.904729801056719,0
0.792523948059869,0
0.288551582703171,0
0.641670177905291,0
0.454900109998089,0
0.372577003143146,0
0.451100423040601,0
0.808143435935922,0
0.105281569417673,0
0.174533060275759,0
0.544590629617934,0
0.314239104530378,0
0.564087842882479,0
0.726129765169145,0
0.453543275469525,0
0.324110724730354,0
0.671705577508538,0
0.176998086169066,0
0.414663282508947,0
0.51394758506943,0
0.712731068851965,0
0.265277071199092,0
0.412940669240254,0
0.952193325149413,0
0.794831673494483,0
0.37331948866268,0
0.379775450773838,0
0.0843227797068847,0
0.73591995239275,0
0.488139954863714,0
0.451941498885433,0
0.803315859665654,0
0.378488716395905,0
0.490135547363061,0
0.705816653234003,0
0.583917505626164,0
0.735597442295406,0
0.461676729757621,0
0.429125877171929,0
0.398683415642963,0
0.75532430618048,0
0.377541574642973,0
0.521548515652035,0
0.212042717454389,0
0.488921897034701,0
0.529550821379974,0
0.46923363132142,0
0.592162325621248,0
0.4694938591005,0
0.480578373535743,0
0.757339643823238,0
0.614188650266076,0
0.634187083074726,0
0.608072985284733,0
0.674309892561193,0
0.25515036263507,0
0.345459071798574,0
0.415988258506072,0
0.867688021177914,0
0.335432302606955,0
0.140602668079306,0
0.109473870050135,0
0.547831338616723,0
0.501604684040115,0
0.109688225028915,0
0.339111539988574,0
0.376578713321415,0
0.780285935066573,0
0.303918071405557,0
0.711017241683758,0
0.727377554201685,0
0.349130110815928,0
0.280164371292736,0
0.28113071784831,0
0.333847999967769,0
0.518910921724682,0
0.22063595058141,0
0.684773454070752,0
0.458614048269573,0
0.390891891879032,0
0.825568351446019,0
0.280722496577084,0
0.497951990694792,0
0.302620555490872,0
0.775418930049573,0
0.65468280381703,0
0.216423110210352,0
0.689413721453489,0
0.23625336633738,0
0.103405360340547,0
0.68331063571085,0
0.10908658799761,0
0.368976081899684,0
0.746041691718392,0
0.512672656645494,0
0.638454792594432,0
0.739634570660524,0
0.7240396184062,0
0.781643575484689,0
0.196552792106811,0
0.52722272300716,0
0.321016944700671,0
0.734136599626733,0
0.346930485456881,0
0.35034190402554,0
0.198380704742633,0
0.15491911223275,0
0.219328378312715,0
0.222317420340686,0
0.434450856759228,0
0.355764980588199,0
0.804217195653296,0
0.609759391183946,0
0.507945741285664,0
0.666849662936855,0
0.561387867666654,0
0.439837208708402,0
0.379873131987626,0
0.602394912903979,0
0.521872402628822,0
0.439532288735314,0
0.585043214969401,0
0.789245703828831,0
0.672697370800436,0
0.421047760537298,0
0.801545854617744,0
0.82906397750916,0
0.585669114945943,0
0.722046790337624,0
0.444350308166932,0
0.464209242098121,0
0.822686869719486,0
0.631016250137318,0
0.0709813052226687,0
0.471336722772655,0
0.559045098500221,0
0.585114055024844,0
0.552634138964132,0
0.464264063239769,0
0.270053750632149,0
0.181028662669651,0
0.285764960308505,0
0.6615166798813,0
0.186058440556697,0
0.622766090616158,0
0.0780556238442678,0
0.314798823850209,0
0.548629112601298,0
0.179329556722337,0
0.543378231997734,0
0.262911306872576,0
0.461415834246344,0
0.746580556389869,0
0.272150767883173,0
0.697905453111259,0
0.244048856166887,0
0.749074506253741,0
0.331664930921783,0
0.282736853503352,0
0.555910937195213,0
0.764116596226272,0
0.894326614574119,0
0.457514464338243,0
0.409208723870613,0
0.417942762366547,0
0.249744974748445,0
0.767972792712042,0
0.553316863666416,0
0.30887537791997,0
0.864210674845353,0
0.635960124243876,0
0.384196324078799,0
0.457634846405039,0
0.419739550883223,0
0.779526692073046,0
0.207336303582046,0
0.4368959193525,0
0.522524220787461,0
0.869639433786439,0
0.496441137720904,0
0.888854315686669,0
0.220670995841598,0
0.222549142404653,0
0.357700902425639,0
0.879685439421556,0
0.561107144593799,0
0.343193142594048,0
0.221442888362761,0
0.259814977039135,0
0.672224300838816,0
0.661913518360872,0
0.604714144532931,0
0.593893232519661,0
0.464812119501641,0
0.634235450338007,0
0.282129298980036,0
0.31157145905339,0
0.658051852833297,0
0.522161656867413,0
0.697638782241742,0
0.587499707706956,0
0.949715831487831,0
0.467889505651028,0
0.822372646451453,0
0.836150442738795,0
0.69328650762307,0
0.199110233702674,0
0.305959711908869,0
0.259089575121269,0
0.467652157213775,0
0.768833747669913,0
0.360537159137752,0
0.654450459251367,0
0.235131870952113,0
0.404326020058206,0
0.612335730759907,0
0.209664274529867,0
0.340889775514344,0
0.814365595117279,0
0.71351779546098,0
0.262061533912456,0
0.491574504568154,0
0.735712999852738,0
0.198471018861743,0
0.546748977494334,0
0.292979903355924,0
0.537798449908856,0
0.0831884388118081,0
0.594800832083264,0
0.415548326479943,0
0.652749291646213,0
0.655482178641603,0
0.220567230903465,0
0.500427731018448,0
0.498281815877335,0
0.0921301394380019,0
0.795445850625998,0
0.575089101857869,0
0.391890490861155,0
0.437200299139591,0
0.502267754557444,0
0.559515886735179,0
0.53657376516693,0
0.401374432833457,0
0.464246808928413,0
0.768498514451205,0
0.798375853685163,0
0.535385186030362,0
0.511655253973083,0
0.314513819011154,0
0.625357042606505,0
0.115869149658774,0
0.185851413568088,0
0.2732632128172,0
0.420345494709923,0
0.593583304565432,0
0.602384341667814,0
0.622275556010419,0
0.585843754574571,0
0.594626098936643,0
0.49874875063978,0
0.940393208121527,0
0.0700951470796877,0
0.0453331202250712,0
0.45063605888266,0
0.162637240642445,0
0.449380235931771,0
0.664283144199602,0
0.663250703300223,0
0.443812217822702,0
0.557772183009228,0
0.64472195030646,0
0.609776478369248,0
0.87003018390457,0
0.391430363082763,0
0.516334992885561,0
0.888240030341904,0
0.649361646882948,0
0.389820300342706,0
0.526343171341479,0
0.615464717917282,0
0.568824140658024,0
0.780985514301146,0
0.803227690299194,0
0.619761500589893,0
0.277492587754589,0
0.25533080220748,0
0.52162422663913,0
0.517438834770389,0
0.421292399604415,0
0.482274737650795,0
0.694914370765661,0
0.284419329461375,0
0.758900004700696,0
0.667935239670669,0
0.331366044975384,0
0.328541779596693,0
0.474535831743576,0
0.415701945488746,0
0.826979740326908,0
0.337021375350131,0
0.664872852214318,0
0.211290435436545,0
0.264790092288891,0
0.938175721290124,0
0.496677163187243,0
0.634245530666273,0
0.884169121122127,0
0.657866024272262,0
0.998787228844205,0
0.742313922285605,0
0.229017730830915,0
0.63472626621433,0
0.633422446546766,0
0.221897130217442,0
0.131532301855917,0
0.695966966892016,0
0.221530888988247,0
0.408129850813212,0
0.422272510260136,0
0.663164756968572,0
0.382202070373195,0
0.471358705314667,0
0.481453753294135,0
0.133345403476499,0
0.801990449902828,0
0.802451293144011,0
0.382113532658601,0
0.892364289260206,0
0.593636339528871,0
0.708256227444481,0
0.679375756546689,0
0.816873054299077,0
0.438089223813151,0
0.476773459514642,0
0.954686206074827,0
0.64018231953103,0
0.753414516146042,0
0.281709934274745,0
0.512572758136769,0
0.195186518893608,0
0.255540147316014,0
0.684321443069178,0
0.522458883871894,0
0.865953043057129,0
0.519790598960181,0
0.235003049399416,0
0.788249610054774,0
0.356204010710578,0
0.337239202535463,0
0.477941817130944,0
0.308319452939062,0
0.317150033340417,0
0.266035713603343,0
0.493238993238056,0
0.585370935404504,0
0.743411470888305,0
0.78851993601177,0
0.256604324919561,0
0.916810564137441,0
0.778763701105955,0
0.341849589499134,0
0.391019748532692,0
0.231383461271877,0
0.525488217627929,0
0.581737081116373,0
0.425660777560021,0
0.453634568507116,0
0.347713939720928,0
0.324208458056523,0
0.556958408224997,0
0.773290570472464,0
0.255668663080675,0
0.695314929376199,0
0.529381958693563,0
0.684716078069514,0
0.322035159962942,0
0.799528302653237,0
0.312272112774897,0
0.50800781107259,0
0.130490692423164,0
0.538672195871088,0
0.530351135051108,0
0.374931306241484,0
0.461304648683899,0
0.0896082929937855,0
0.405386214526832,0
0.328964850833719,0
0.442508502816374,0
0.469056729702503,0
0.559821151335307,0
0.481263748643772,0
0.799811247809186,0
0.80083273989359,0
0.33847705036512,0
0.653574442590891,0
0.331619427532304,0
0.736365711480484,0
0.222652633113633,0
0.326677589671757,0
0.695899807677665,0
0.289283644956673,0
0.829799200689229,0
0.220514438163333,0
0.814992003469859,0
0.445984623514628,0
0.675856136993764,0
0.531115198601824,0
0.483893069714529,0
0.182351477606503,0
0.900881159872948,0
0.686750372557653,0
0.0314215306615591,0
0.279702008958703,0
0.137880296512912,0
0.735353747613025,0
0.555771294031506,0
0.538700499477527,0
0.668084006759895,0
0.275477216761774,0
0.528809457581425,0
0.533267898549618,0
0.889188182730064,0
0.343683771541862,0
0.390918956340242,0
0.491709473274383,0
0.388941888540058,0
0.258457848296028,0
0.137199241734514,0
0.538086100655882,0
0.56885344721102,0
0.566107505140559,0
0.371776599934224,0
0.488554501308471,0
0.537437826546231,0
0.783628997852931,0
0.767733907626343,0
0.824137146129167,0
0.61682618157166,0
0.188990259388049,0
0.412484608635615,0
0.866946921893003,0
0.443694310372089,0
0.429664305235499,0
0.765779794815807,0
0.441699970173184,0
0.632309630109102,0
0.483812531859712,0
0.661724264475474,0
0.442386336343663,0
0.516937214449621,0
0.580736987159157,0
0.547884540207282,0
0.603580113529858,0
0.723957268398623,0
0.632548959696063,0
0.190129083579603,0
0.565763274906996,0
0.833208527486137,0
0.76439528264794,0
0.126318036173026,0
0.574570325547529,0
0.160442972608508,0
0.322455714236778,0
0.35788973705718,0
0.699488723629588,0
0.312434540610404,0
0.584062501051137,0
0.385729158906334,0
0.113939611175028,0
0.182327476877998,0
0.693846241495542,0
0.152855054977761,0
0.475979777173689,0
0.169524490299007,0
0.585765850668035,0
0.52621473838195,0
0.342368123357044,0
0.59653334327439,0
0.268890198052827,0
0.900021945803437,0
0.295979797349513,0
0.194104033738288,0
0.346878811054867,0
0.446711960030333,0
0.531016182533024,0
0.569553567568679,0
0.213176298251395,0
0.707004002162824,0
0.674486009775953,0
0.714614695694182,0
0.427112019092455,0
0.39930001409156,0
0.700592322326989,0
0.924191853585642,0
0.364574171249358,0
0.572548079230165,0
0.713284734785113,0
0.395139641567829,0
0.440748931960945,0
0.764133957116845,0
0.129395679765511,0
0.201147187555816,0
0.773551751456989,0
0.682343395220389,0
0.714476137314016,0
0.220357466054244,0
0.361727816222311,0
0.631715838295222,0
0.436963331565458,0
0.92503449123481,0
0.468131598121015,0
0.556095442772674,0
0.798764338023465,0
0.834186257697148,0
0.359338139121754,0
0.715208186266131,0
0.685530818541722,0
0.163507777487911,0
0.340638936938404,0
0.389535728843094,0
0.390796903143343,0
0.347788399401761,0
0.620434218593889,0
0.729870725218081,0
0.316501823066043,0
0.752490962278612,0
0.613760271821873,0
0.126143018845793,0
0.260390959973646,0
0.6522999480116,0
0.464273147252596,0
0.934928819168543,0
0.554697369112471,0
0.115150136454987,0
0.97084984888129,0
0.431263709870171,0
0.525024403039045,0
0.583011922915763,0
0.532516878456392,0
0.656479750817587,0
0.753111168136014,0
0.125627162481838,0
0.499503358002065,0
0.59551664759918,0
0.610113948463937,0
0.183186219247253,0
0.402155716042138,0
0.463696126515777,0
0.542809729316714,0
0.425746618252421,0
0.364463528835747,0
0.71619675061481,0
0.652383846597965,0
0.375104830970392,0
0.917794486796075,0
0.236327128337863,0
0.614788728331622,0
0.193559476896389,0
0.641574550054502,0
0.0667861726684241,0
0.5973737984365,0
0.585017148735098,0
0.720089263233864,0
0.670373075535973,0
0.770299364821439,0
0.580170754291226,0
0.0968980984754807,0
0.428180248753821,0
0.70340431684941,0
0.561396296206813,0
0.284592747628787,0
0.451286767350803,0
0.20574246969594,0
0.617545594626226,0
0.178487839701646,0
0.350218133251923,0
0.30702259486601,0
0.94606371332002,0
0.262554151093781,0
0.49777410996231,0
0.100337664267678,0
0.675123545307147,0
0.472458541193945,0
0.539304625360667,0
0.558817458707218,0
0.743414477492982,0
0.612561986943335,0
0.243501078261085,0
0.386550050056504,0
0.492938834355505,0
0.358233507648934,0
0.473796559670911,0
0.434373036017232,0
0.422314681057896,0
0.453230569705966,0
0.304842389568304,0
0.0607708292386524,0
0.566859472811449,0
0.4717199093936,0
0.651905401464829,0
0.261747901527465,0
0.728616153175301,0
0.280930172007373,0
0.279266674541871,0
0.635940877618151,0
0.424582583537398,0
0.261003681295839,0
0.753405009829294,0
0.758118750847647,0
0.46343703086955,0
0.639603211230999,0
0.693047764246139,0
0.397724275436134,0
0.413641299449133,0
0.803499410774113,0
0.574385374948477,0
0.694621368691527,0
0.518958467478732,0
0.738077663141799,0
0.770944297731995,0
0.626470162522733,0
0.77507997426975,0
0.819331677540187,0
0.23520960664169,0
0.391522964504893,0
0.664919908533949,0
0.147178509431817,0
0.245517676676876,0
0.867646187873205,0
0.928908022876346,0
0.719936949126389,0
0.350974930218531,0
0.917634472595021,0
0.325105955342422,0
0.342483975127834,0
0.305343998651444,0
0.225816867162111,0
0.454248664947018,0
0.726865202862081,0
0.386986300308027,0
0.654244202775213,0
0.235294537364279,0
0.507499328622896,0
0.581863272962338,0
0.255556849557902,0
0.34330198956124,0
0.124725236265644,0
0.576583619267706,0
0.56217041555834,0
0.238620377279084,0
